"PathwayName"	"DataBase"	"SignatureSize"	"PathwaySize"	"Overlap"	"Pvalue"	"Qvalue"	"OverlapGenes"
"WOOD_EBV_EBNA1_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  39"	"  5"	"8.856158e-02"	"2.879898e-01"	"NUDT2 ABCE1 ACTR2 UGP2 IDI1"
"MOHANKUMAR_TLX1_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 378"	" 39"	"4.336533e-02"	"1.829055e-01"	"PTP4A1 SEPT2 TIMM17A YME1L1 PGRMC1 MST4 MMGT1 GLA MORF4L2 ACTL6A ANP32E UBE2D3 PPT1 COPS4 CCT6A PRMT1 LDHA C11orf82 EIF4G2 SEPHS2 PSMD13 C6orf211 VPS4A CYB5B PSMD6 UBE2E1 PSMB5 SPG21 ATP1B3 UGP2 KPNA2 HIST1H1C HNRNPK H1F0 TUBA1C LITAF UFD1L PARL CCT8"
"MOHANKUMAR_TLX1_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 141"	"  9"	"7.035313e-01"	"9.164775e-01"	"LAMB3 MAFB FAM198B GALNT12 ASNS FAM26F TUBE1 HPGD CADM1"
"DAIRKEE_TERT_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 328"	" 48"	"1.626636e-05"	"3.568105e-04"	"NIF3L1 DBI GLRX2 ATP5C1 EBP NDUFB11 PGRMC1 HPRT1 SSR4 EMD FUNDC2 PPIH CAPZB COPS4 ARPC3 ATP5J2 BAX MRPL48 PSMA1 ECHS1 PSMD13 RWDD1 LSM6 FAM96B MPHOSPH6 NEDD8 CWC15 CELF6 DRG1 PTTG1 PEMT STX8 NQO2 CLTB HMGCS1 ADI1 C14orf1 RPL30 TCP1 NDUFB10 PFDN6 NFKBIL1 PPP1R11 MRPS18A CDC25C SRA1 NDUFA2 RPS14"
"DAIRKEE_TERT_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 105"	"  5"	"8.565199e-01"	"9.727040e-01"	"CTTNBP2NL ERRFI1 HES2 PPM1H GPX3"
"DAWSON_METHYLATED_IN_LYMPHOMA_TCL1"	"MSigDB_c2_cgp_v5"	"1200"	"  52"	"  3"	"6.089867e-01"	"8.583598e-01"	"ZIC3 CDKN2A SPRY2"
"MURATA_VIRULENCE_OF_H_PILORI"	"MSigDB_c2_cgp_v5"	"1200"	"  19"	"  3"	"6.057836e-02"	"2.277270e-01"	"AIM2 COL6A1 CDKN1A"
"WANG_HCP_PROSTATE_CANCER"	"MSigDB_c2_cgp_v5"	"1200"	"  97"	"  4"	"8.978412e-01"	"9.833193e-01"	"PDLIM5 IGFBP3 NAMPT CYP1B1"
"JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  42"	"  5"	"1.167234e-01"	"3.448455e-01"	"IGFBP5 GSTM1 ATP2A2 ALDOC CSDC2"
"MAINA_VHL_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  17"	"  4"	"9.017358e-03"	"5.830558e-02"	"BNIP3 CCND1 CTGF GAL3ST1"
"GRUETZMANN_PANCREATIC_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 322"	" 40"	"2.134241e-03"	"1.955322e-02"	"BZW1 SUMO1 IGFBP5 STOM TNFAIP6 SNRPB2 LAMP2 CETN2 NSDHL PGK1 HCCS FABP5 CD53 SLC2A1 PPP1R8 SERPINE1 MGP APOC1 TBCB LDHA SERPINH1 P4HA1 CSTB TUSC3 HPGD MSMO1 ASNA1 MPHOSPH6 PSMC6 TRIM29 ATP1B3 ALDOC MMD PSMB3 EVPL NID1 XRCC4 PSMA3 RFC4 C2"
"GRUETZMANN_PANCREATIC_CANCER_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 177"	" 11"	"7.689446e-01"	"9.396846e-01"	"PTP4A1 PAX6 SLC25A5 SSR4 KCNAB1 BNIP3 DDT LSS GPX3 NFKBIL1 FKBP2"
"JAZAG_TGFB1_SIGNALING_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  97"	"  6"	"6.697635e-01"	"8.953589e-01"	"EBP VPS4A TIMM8B ALDOC GTF2H2 C14orf1"
"JAZAG_TGFB1_SIGNALING_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  28"	"  4"	"6.912871e-02"	"2.471912e-01"	"GLRX2 CD244 CSDE1 NAB2"
"JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  95"	" 11"	"7.723761e-02"	"2.657078e-01"	"RAMP1 GLRX2 GRHPR PADI3 PILRA MRPL48 YWHAE IGF2BP1 HN1 NAMPT CYP1B1"
"JAZAG_TGFB1_SIGNALING_VIA_SMAD4_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  60"	"  4"	"5.327887e-01"	"8.025270e-01"	"AIM2 S100A1 LIF RBP4"
"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  30"	"  1"	"7.060899e-01"	"9.180519e-01"	"H2AFZ"
"LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  49"	"  3"	"5.610949e-01"	"8.199381e-01"	"IGFBP5 SPP1 DLK1"
"SIMBULAN_UV_RESPONSE_NORMAL_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  33"	"  1"	"7.548488e-01"	"9.362941e-01"	"PTP4A1"
"SIMBULAN_UV_RESPONSE_IMMORTALIZED_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  29"	"  3"	"1.999417e-01"	"4.742804e-01"	"PTP4A1 THBD CCND1"
"CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  19"	"  5"	"2.871954e-03"	"2.444556e-02"	"HSPE1 ACSL3 INSIG1 DRG1 SRSF7"
"CEBALLOS_TARGETS_OF_TP53_AND_MYC_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  33"	"  1"	"7.548488e-01"	"9.362941e-01"	"IGFBP3"
"WATTEL_AUTONOMOUS_THYROID_ADENOMA_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  63"	"  6"	"2.394952e-01"	"5.230945e-01"	"SERPING1 PPM1H PARD6A CTAGE5 TMEM181 COL17A1"
"WATTEL_AUTONOMOUS_THYROID_ADENOMA_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  49"	"  2"	"7.643291e-01"	"9.363816e-01"	"OLFML3 CTGF"
"SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION"	"MSigDB_c2_cgp_v5"	"1200"	"  49"	"  3"	"5.610949e-01"	"8.199381e-01"	"BGN IFNGR1 CTGF"
"KIM_MYC_AMPLIFICATION_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 178"	" 32"	"4.531261e-06"	"1.165182e-04"	"LYPLA1 PRDX6 GALK2 POLR3K PGRMC1 SLC25A5 MCTS1 HPRT1 COX7B PRPS1 MRPL50 TMEM38B PARK7 MRPS33 MAGI1 COX6B1 RPS15A LYRM1 ADARB1 MAK16 GOT2 NIP7 RPS27L DRG1 PEMT BLMH MRPS23 NME2 ABCC3 EEF1E1 IGSF11 PSMG1"
"KIM_MYC_AMPLIFICATION_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  81"	"  3"	"8.985425e-01"	"9.833834e-01"	"HS2ST1 TBPL1 GAS2L3"
"KIM_MYCN_AMPLIFICATION_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  80"	"  5"	"6.284326e-01"	"8.716165e-01"	"AP1S2 CA13 TUB ADARB1 RPP25"
"KIM_MYCN_AMPLIFICATION_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  90"	"  7"	"4.355891e-01"	"7.212677e-01"	"PDCL3 CD164 CCDC53 TUSC3 WWOX LMO7 FAM43A"
"KIM_MYCL1_AMPLIFICATION_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  17"	"  1"	"4.009872e-01"	"6.939182e-01"	"ALG14"
"TSAI_RESPONSE_TO_IONIZING_RADIATION"	"MSigDB_c2_cgp_v5"	"1200"	" 130"	" 10"	"4.730766e-01"	"7.560331e-01"	"COX7B PRMT1 IFNGR1 CD164 COL6A1 CCT4 CCNG1 PTTG1 CDKN1A TNFAIP8"
"YANG_BREAST_CANCER_ESR1_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  33"	"  0"	"9.369054e-01"	"9.929624e-01"	""
"YANG_BREAST_CANCER_ESR1_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  23"	"  3"	"1.077354e-01"	"3.295880e-01"	"FABP5 RAP2B SFRP1"
"YANG_BREAST_CANCER_ESR1_LASER_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  29"	"  4"	"7.826455e-02"	"2.684860e-01"	"SNRNP35 CHMP2A MOAP1 OBFC1"
"YANG_BREAST_CANCER_ESR1_LASER_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  47"	"  4"	"3.244205e-01"	"6.327131e-01"	"PLS3 ANP32E SYNCRIP TCP1"
"YANG_BREAST_CANCER_ESR1_BULK_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  26"	"  2"	"3.474634e-01"	"6.445820e-01"	"BLVRA C6orf211"
"YANG_BREAST_CANCER_ESR1_BULK_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  21"	"  3"	"8.249159e-02"	"2.750469e-01"	"GMPS DSE GTPBP4"
"WANG_RESPONSE_TO_BEXAROTENE_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  27"	"  5"	"1.805384e-02"	"9.786495e-02"	"CA13 BNIP3 GLIPR1 EMB RGS11"
"WANG_RESPONSE_TO_BEXAROTENE_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  26"	"  3"	"1.511276e-01"	"4.043284e-01"	"TNFSF8 RAB32 HIST1H1C"
"HOWLIN_PUBERTAL_MAMMARY_GLAND"	"MSigDB_c2_cgp_v5"	"1200"	"  60"	"  8"	"4.864694e-02"	"1.973611e-01"	"PDGFRA COL18A1 ADARB1 HAL GAS7 IDI1 COMT EGR1"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 315"	" 13"	"9.960294e-01"	"1.000000e+00"	"FAM188A PLEKHF2 FAF1 FBLIM1 ATP2A2 RIC3 FUCA2 CIDEB GAL3ST1 ALDOC SCARF2 NME4 CSTF2T"
"HATADA_METHYLATED_IN_LUNG_CANCER_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  19"	"  1"	"4.576930e-01"	"7.399501e-01"	"TRIM29"
"FURUKAWA_DUSP6_TARGETS_PCI35_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  51"	"  2"	"7.876898e-01"	"9.439321e-01"	"SNRPB PYCARD"
"FURUKAWA_DUSP6_TARGETS_PCI35_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  63"	"  3"	"7.549269e-01"	"9.350643e-01"	"LAMB3 LAT2 RFC4"
"KARAKAS_TGFB1_SIGNALING"	"MSigDB_c2_cgp_v5"	"1200"	"  16"	"  1"	"3.715921e-01"	"6.678837e-01"	"LOX"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1"	"MSigDB_c2_cgp_v5"	"1200"	" 212"	" 18"	"3.413165e-01"	"6.481095e-01"	"ENTPD2 FRRS1 FBXO6 KCNE3 TMEM41B IFNGR1 DDIT4 DNAJC12 CSTB ATP6V0A1 NOL11 PRKCA TMEM167A PSMC1 RAI14 KCTD17 LOX AVPI1"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2"	"MSigDB_c2_cgp_v5"	"1200"	" 146"	" 13"	"2.822980e-01"	"5.780073e-01"	"COL4A4 NUF2 TCEAL8 WBP5 MVK ERI2 CCND1 CTSG PTTG1 TNFSF13 TAX1BP3 HIST1H1C LGALS1"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3"	"MSigDB_c2_cgp_v5"	"1200"	"  60"	"  6"	"2.036346e-01"	"4.784964e-01"	"FABP5 TLR1 SERPINE1 NID1 PSAT1 IFIT2"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4"	"MSigDB_c2_cgp_v5"	"1200"	" 226"	" 25"	"3.970661e-02"	"1.733270e-01"	"IDH1 IGFBP5 SARDH LAMP2 S100A1 PARK7 ASL TTYH1 GDPD3 ACADSB ATG5 HPGD LECT1 CWC15 ACAD8 C11orf71 ACAT1 ZNF35 MDH1 BLMH G6PC GDI2 CYP46A1 ABHD3 CUTC"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5"	"MSigDB_c2_cgp_v5"	"1200"	"  81"	"  3"	"8.985425e-01"	"9.833834e-01"	"MST4 PKIB CCDC43"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6"	"MSigDB_c2_cgp_v5"	"1200"	"  44"	"  4"	"2.762127e-01"	"5.745825e-01"	"ECT2 MLF1 LEPR SPTLC2"
"LIEN_BREAST_CARCINOMA_METAPLASTIC"	"MSigDB_c2_cgp_v5"	"1200"	"  33"	"  3"	"2.708788e-01"	"5.662778e-01"	"HTRA3 PDGFRA COL18A1"
"TOMLINS_PROSTATE_CANCER_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  38"	"  6"	"2.949279e-02"	"1.406279e-01"	"PDLIM5 ATP6V1G1 UGDH PPIB EIF4A1 BDH1"
"TOMLINS_PROSTATE_CANCER_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  36"	"  0"	"9.509360e-01"	"9.958467e-01"	""
"TOMLINS_METASTASIS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  19"	"  2"	"1.919010e-01"	"4.627400e-01"	"CTSZ KDELR3"
"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  41"	" 10"	"2.823577e-04"	"3.874504e-03"	"IL1R1 TMEM141 SLC25A5 TLR6 LTV1 MRPL42 PTTG1 GCAT FADS1 PGAM1"
"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  40"	"  3"	"4.014829e-01"	"6.897053e-01"	"TCEB1 CREM CUL2"
"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  34"	"  5"	"5.101371e-02"	"2.025325e-01"	"PLS3 UBE2D3 EIF4E COMT FADS1"
"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  27"	"  2"	"3.700378e-01"	"6.702075e-01"	"RRAGD PTTG1"
"SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  16"	"  0"	"7.378661e-01"	"9.306008e-01"	""
"SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP"	"MSigDB_c2_cgp_v5"	"1200"	" 432"	" 61"	"4.856561e-06"	"1.233284e-04"	"PTP4A1 DBI GSS EBP NDUFB11 RPL39 NDUFA1 NSDHL EMD MORF4L2 ACTL6A RAP2B GMPS FDPS RBBP4 CDC42 PARK7 CYP51A1 ATP5I CRCP NUDT1 ATP5J2 NDUFA3 COX6B1 BAX PSMD13 IFNGR1 SGPL1 DDT LSS CSTB BLOC1S1 ZNF14 VPS4A CYB5B PSMB5 DPYSL2 UBL5 EI24 RPS25 PPIB RPS27L NPM1 PTTG1 TAX1BP3 PSMB3 PSMC3IP TBCA HMGCS1 C14orf1 HNRNPA1 DECR2 NME4 MEA1 NDUFV2 SNRPD1 SRP19 NDUFA2 NDUFS8 BANF1 FKBP2"
"SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN"	"MSigDB_c2_cgp_v5"	"1200"	" 550"	" 94"	"4.542189e-13"	"7.127742e-11"	"TXNDC9 TIMM17A CDC123 YME1L1 PDHX SNRPB MKKS SNRPB2 NSFL1C RBM3 PGRMC1 SLC25A5 CUL4B VBP1 PRPS1 EIF1AX TLR7 ALG5 RNF13 CSDE1 CD53 GNAI3 SARS DBT AIMP1 UBE2D3 LAMTOR3 ADH5 PDLIM5 GTF2B DCTN3 ATP6V1G1 CMPK1 PPT1 PPIE RRAGC TRAPPC3 YARS PPP1R8 G3BP2 COPS4 PITPNB P2RX4 PSMA1 CD164 ATG5 ARL1 GLIPR1 TSPAN31 CD63 CDC16 GOLGA7 ASH2L ASAH1 ATP6V1B2 GMPR2 DNAJC15 RBM7 CUL5 MYD88 DRG1 C1D ACTR2 RAB1A UGP2 CCT4 TTC1 CNOT8 TNFAIP1 PEX12 PSMD12 GDI2 GTPBP4 PSMA2 ZNF91 TAF9 NDUFS4 DLD PSMA3 MED6 GALC ATP5O DSCR3 PSMB1 ATP6V0E1 XDH CREM ZNF24 POLR2D ETF1 TNFAIP8 SMAD2 LIPA GRK5"
"HUI_MAPK14_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  21"	"  1"	"5.111569e-01"	"7.859013e-01"	"SFRP1"
"THEODOROU_MAMMARY_TUMORIGENESIS"	"MSigDB_c2_cgp_v5"	"1200"	"  27"	"  1"	"6.494953e-01"	"8.846898e-01"	"FGF10"
"PUJANA_BREAST_CANCER_LIT_INT_NETWORK"	"MSigDB_c2_cgp_v5"	"1200"	"  95"	"  8"	"3.523733e-01"	"6.500452e-01"	"RBBP4 BRAP BCCIP CCND1 NPM1 KPNA2 RFC4 CDC25C"
"PUJANA_XPRSS_INT_NETWORK"	"MSigDB_c2_cgp_v5"	"1200"	" 159"	" 16"	"1.370802e-01"	"3.798645e-01"	"SNRPB ABCB7 PRPS1 ANP32E NASP RBBP4 SNRPA1 KATNA1 FRG1 DDX39A COPS3 BLMH ZNHIT3 TBCA RFC4 SRSF3"
"PUJANA_BRCA1_PCC_NETWORK"	"MSigDB_c2_cgp_v5"	"1200"	"1473"	"227"	"4.594203e-24"	"7.029130e-21"	"LYPLA1 ATP6V1H COPS5 TCEB1 HSPE1 BZW1 NDUFB3 SUMO1 ATIC EIF4E2 DBI SNRPE TIMM17A TIPRL AIM2 FH SRP9 CDC123 YME1L1 PSMB7 P2RX3 EIF3M DNAJC24 SNRPB SNRPB2 BFSP1 GSS PFDN4 RBM3 SLC25A5 SEPT6 ZBTB33 ENOX2 HPRT1 VBP1 ABCB7 COX7B PGK1 TIMM8A PRPS1 NXT2 EIF1AX PRPS2 HCCS FABP5 ACTL6A GMPS CCT3 FDPS ILF2 ANP32E ATP5F1 DNTTIP2 AIMP1 UBE2D3 H2AFZ CCBL2 GTF2B HS2ST1 SEP15 MAGOH UQCRH NASP TOE1 PPIH SF3A3 PSMB2 YARS RBBP4 EIF3I PPP1R8 SDHB CYP51A1 PSMC2 ABCF2 INSIG1 TEC PITPNB MVK TRIAP1 BRAP ARPC3 RAN CCT6A CRCP POLR2J NUDT1 AIMP2 ATP5J2 ASNS SNRPD2 PSMC4 POP4 PRMT1 BAX LDHA SNRPA1 EED PSMA1 RPS15A ERI2 UQCRC2 KATNA1 TBPL1 HDDC2 P4HA1 SNRPD3 MIF COL6A1 RAP1B MARS CDC16 ERICH1 ASH2L MAK16 GTF2E2 FRG1 GLRA3 LSM6 ABCE1 ANAPC10 DDX39A CYB5B DDX19A MPHOSPH6 UBE2E1 ADK VDAC2 PSMC6 APEX1 HNRNPC NGDN FDFT1 UCHL3 POU4F1 SEC61G RPS25 PAFAH1B2 PSMA4 SNAPC5 SYNCRIP ATP1B3 MRPL3 PES1 PPIA PNO1 C1D ACTR2 CCT4 REL NPM1 CCNG1 PTTG1 HINT1 CNOT8 COPS3 PRPSAP2 EIF4A1 YWHAE BLMH ZNHIT3 NME2 PSMC3IP KPNA2 PRKCA ICT1 EIF4A3 GDI2 IDI1 PSMA2 ACOT13 ALDH5A1 EEF1E1 HNRNPK POLR3G TBCA HMGCR BTF3 FOXD1 MRPS27 TAF9 DLD PSMA6 PSMA3 MED6 C14orf2 SUB1 RPL30 SQLE SULT4A1 HNRNPA1 RSL1D1 TNFRSF17 UFD1L EIF2B5 POLR2H RFC4 NR1I2 CCT8 IL10RB ATP5O PSMG1 TCP1 WTAP PSMB1 SRSF3 U2AF1 PFDN6 MRPS18B POLR1C MEA1 NDUFV2 CUL2 SNRPD1 ZNF24 POLR2D SRP19 CDC25C ETF1 MATR3 TNFAIP8 SMAD2 POLR2G FADS1 FEN1 LPXN VAMP7"
"PUJANA_BRCA2_PCC_NETWORK"	"MSigDB_c2_cgp_v5"	"1200"	" 389"	" 43"	"1.284813e-02"	"7.634033e-02"	"FASTKD2 SRP9 SEPHS1 SNRPB PFDN4 SEPT6 HPRT1 ABCB7 PRPS1 EXOSC9 GMPS ANP32E CASP6 NASP RBBP4 INSIG1 BAX SNRPA1 KATNA1 FRG1 DDX39A CYB5B MPHOSPH6 ADK FDFT1 YKT6 PTTG1 COPS3 BLMH ZNHIT3 FZD2 PRKCA TBCA HMGCS1 RFC4 DCBLD2 TCP1 SRSF3 CDC25C POLR2G FADS1 FEN1 RPP30"
"PUJANA_ATM_PCC_NETWORK"	"MSigDB_c2_cgp_v5"	"1200"	"1252"	"128"	"1.563917e-03"	"1.536304e-02"	"LYPLA1 SUMO1 ATIC PDE6D SNRPE MRPS14 LY9 AIM2 CDC123 YME1L1 ZBTB6 EIF3M DNAJC24 SNRPB SNRPB2 BFSP1 GSS RBM3 ZBTB33 SLC25A14 ENOX2 ABCB7 COX7B PGK1 PRPS1 FABP5 ILF2 ANP32E RAP1A ATP5F1 CD53 DNTTIP2 UBE2D3 H2AFZ CCBL2 GTF2B SEP15 MAGOH NASP TOE1 SLC2A1 RBBP4 ABCF2 TLR6 TEC PITPNB MVK ARPC3 P2RX7 RAN CRCP NUDT1 POP4 BAX LDHA SNRPA1 EED RPS15A KATNA1 SGPL1 LSS COL6A1 RAP1B ERICH1 MAK16 FRG1 GLRA3 LSM6 ABCE1 ANAPC10 DDX39A UBE2E1 APEX1 HNRNPC NGDN POU4F1 RPS25 CUL5 PSMA4 SYNCRIP MRPL3 LIF PPIA PNO1 ACTR2 CCT4 REL NPM1 CNOT8 COPS3 PRPSAP2 BLMH ZNHIT3 PSMC3IP EIF4A3 GDI2 EEF1E1 CLTB HNRNPK POLR3G TBCA BTF3 FOXD1 GTF2H2 DLD MED6 SPTLC2 GPR65 C14orf2 RPL30 HNRNPA1 RSL1D1 TNFRSF17 EIF2B5 RFC4 CCT8 IL10RB WTAP SRSF3 U2AF1 PFDN6 CUL2 ABHD3 ZNF24 MATR3 TNFAIP8 SMAD2 LPXN"
"PUJANA_CHEK2_PCC_NETWORK"	"MSigDB_c2_cgp_v5"	"1200"	" 709"	"131"	"1.043174e-20"	"7.093581e-18"	"LYPLA1 TCEB1 HSPE1 BZW1 NDUFB3 SUMO1 ATIC DBI SNRPE TIMM17A SRP9 SEPHS1 CDC123 EIF3M DNAJC24 SNRPB SNRPB2 PFDN4 SLC25A5 RPL39 ZBTB33 HPRT1 VBP1 ABCB7 COX7B PGK1 TIMM8A PRPS1 FABP5 ACTL6A GMPS CCT3 FDPS ILF2 ANP32E DNTTIP2 AIMP1 UBE2D3 H2AFZ EIF4E CCBL2 GTF2B HS2ST1 SEP15 MAGOH NASP TOE1 RBBP4 PPP1R8 PSMC2 INSIG1 TRIAP1 RAN POLR2J NUDT1 ATP5J2 SNRPD2 POP4 PRMT1 LDHA SNRPA1 EED PSMA1 KATNA1 SNRPD3 MIF MAK16 GTF2E2 FRG1 LSM6 ABCE1 ANAPC10 DDX39A MPHOSPH6 UBE2E1 PSMC6 HNRNPC NGDN FDFT1 UCHL3 SEC61G PSMA4 SYNCRIP MRPL3 ZNF35 PPIA PNO1 C1D CCT4 NPM1 PTTG1 COPS3 PRPSAP2 YWHAE BLMH ZNHIT3 PSMC3IP KPNA2 ICT1 EIF4A3 IDI1 PSMA2 EEF1E1 POLR3G TBCA HMGCR BTF3 TAF9 DLD PSMA6 PSMA3 MED6 C14orf2 SQLE TNFRSF17 POLR2H RFC4 NR1I2 CCT8 ATP5O TCP1 WTAP SRSF3 U2AF1 PFDN6 NDUFV2 SRP19 POLR2G FADS1 FEN1 LPXN"
"PUJANA_BRCA_CENTERED_NETWORK"	"MSigDB_c2_cgp_v5"	"1200"	" 114"	" 12"	"1.251271e-01"	"3.615572e-01"	"SNRPB ABCB7 PRPS1 NASP RBBP4 SNRPA1 KATNA1 DDX39A COPS3 ZNHIT3 TBCA RFC4"
"SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER"	"MSigDB_c2_cgp_v5"	"1200"	"  18"	"  0"	"7.782861e-01"	"9.431903e-01"	""
"SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER"	"MSigDB_c2_cgp_v5"	"1200"	"  69"	"  8"	"9.928730e-02"	"3.104155e-01"	"WT1 PAX6 THBD CALCA PYCARD SFRP1 RIPK3 RBP4"
"KHETCHOUMIAN_TRIM24_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  45"	"  6"	"6.554005e-02"	"2.386110e-01"	"SPP1 SERPINE1 RAI14 LGALS1 CDKN1A EGR1"
"OHM_METHYLATED_IN_ADULT_CANCERS"	"MSigDB_c2_cgp_v5"	"1200"	"  25"	"  4"	"4.548496e-02"	"1.889161e-01"	"CDKN2A PYCARD CCND1 SFRP1"
"ALCALA_APOPTOSIS"	"MSigDB_c2_cgp_v5"	"1200"	"  76"	"  7"	"2.637721e-01"	"5.560749e-01"	"TIMM17A CYSLTR1 HCCS BAX RIPK3 ATP5L SAMSN1"
"OKAWA_NEUROBLASTOMA_1P36_31_DELETION"	"MSigDB_c2_cgp_v5"	"1200"	"  21"	"  3"	"8.249159e-02"	"2.750469e-01"	"CAMTA1 ESPN HES2"
"COWLING_MYCN_TARGETS"	"MSigDB_c2_cgp_v5"	"1200"	"  38"	"  2"	"5.976568e-01"	"8.493346e-01"	"IGFBP5 SPP1"
"FALVELLA_SMOKERS_WITH_LUNG_CANCER"	"MSigDB_c2_cgp_v5"	"1200"	"  63"	"  7"	"1.298763e-01"	"3.726409e-01"	"UFM1 ATP6V0D2 SERPINE1 ACTR2 AHRR NAMPT MATR3"
"OZEN_MIR125B1_TARGETS"	"MSigDB_c2_cgp_v5"	"1200"	"  25"	"  0"	"8.766449e-01"	"9.800104e-01"	""
"KAUFFMANN_MELANOMA_RELAPSE_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  56"	"  5"	"2.919060e-01"	"5.914467e-01"	"SUMO1 PPIA PTTG1 GTF2H2 RFC4"
"WILLIAMS_ESR1_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  23"	"  1"	"5.610317e-01"	"8.225956e-01"	"PKIB"
"WILLIAMS_ESR2_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  23"	"  2"	"2.795708e-01"	"5.753105e-01"	"ALG14 OXR1"
"GROSS_ELK3_TARGETS_UP"	"MSigDB_c2_cgp_v5"	"1200"	"  26"	"  3"	"1.511276e-01"	"4.043284e-01"	"ZMAT3 RRAS2 CCND1"
"GROSS_ELK3_TARGETS_DN"	"MSigDB_c2_cgp_v5"	"1200"	"  31"	"  3"	"2.347613e-01"	"5.222608e-01"	"HAX1 BNIP3 FAM162A"
